companyString,date,fbId,fbPageId,count(*),commentsCount,likesCount,reactionsCount,sharesCount,hasCaption,blankMessage,updatedLater,hasParent,hasPlace,hasMessageTags,hasSource,hasTo,postedFromApp,added_photosStory,shared_storyStory,added_videoStory,mobile_status_updateStory,published_storyStory,created_noteStory,wall_postStory,created_eventStory,noTypeStory
Hyatt Hotels,2015-01,26114710769,125,43,32,46,46,6,1,0,17,1,1,8,1,37,1,6,3,0,0,0,0,34,0,0
Hyatt Hotels,2015-12,26114710769,125,20,11,47,48,3,2,0,14,0,1,4,0,16,1,4,2,0,0,0,0,14,0,0
Hyatt Hotels,2016-01,26114710769,125,9,7,19,19,5,2,0,4,0,1,2,0,8,1,3,2,0,0,0,0,4,0,0
Kiewit Corporation,2012-01,210762462323361,126,1,0,3,3,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Cooley,2009-12,29631010782,127,4,0,0,0,0,0,0,4,0,0,1,0,4,0,0,0,0,0,0,0,4,0,0
Cooley,2010-12,29631010782,127,5,4,8,8,1,3,1,5,0,0,3,0,2,0,1,3,0,1,0,0,0,0,0
Cooley,2011-01,29631010782,127,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Cooley,2012-01,29631010782,127,6,0,9,9,0,1,0,6,0,0,5,0,2,0,0,1,0,4,0,0,1,0,0
Cooley,2012-12,29631010782,127,2,1,2,2,1,1,0,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
Cooley,2013-01,29631010782,127,1,0,8,8,2,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Cooley,2013-12,29631010782,127,5,0,25,25,13,4,0,4,0,0,5,0,0,0,1,4,0,0,0,0,0,0,0
Cooley,2014-01,29631010782,127,11,1,51,51,3,6,0,10,1,0,9,0,2,1,1,7,0,1,0,0,2,0,0
Cooley,2014-12,29631010782,127,12,3,80,80,9,5,0,9,1,0,10,1,4,1,3,7,1,0,0,0,1,0,0
Cooley,2015-01,29631010782,127,17,2,131,131,9,4,0,13,0,1,15,0,2,4,7,4,0,4,0,0,2,0,0
Cooley,2015-12,29631010782,127,2,3,84,85,13,1,0,1,0,0,2,0,0,1,0,1,0,1,0,0,0,0,0
Cooley,2016-01,29631010782,127,1,3,6,6,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
