companyString,date,fbId,fbPageId,count(*),commentsCount,likesCount,reactionsCount,sharesCount,hasCaption,blankMessage,updatedLater,hasParent,hasPlace,hasMessageTags,hasSource,hasTo,postedFromApp,added_photosStory,shared_storyStory,added_videoStory,mobile_status_updateStory,published_storyStory,created_noteStory,wall_postStory,created_eventStory,noTypeStory
Google,2008-12,104958162837,1,104,1997,7711,7722,89,9,0,9,0,0,3,1,3,0,0,9,0,5,0,90,0,0,0
Google,2009-01,104958162837,1,50,821,2866,2868,30,5,0,8,0,0,0,2,0,0,0,5,0,0,0,45,0,0,0
Google,2009-12,104958162837,1,294,25993,143960,143970,2058,225,5,61,2,0,33,43,33,1,26,222,2,10,1,33,0,0,0
Google,2010-01,104958162837,1,94,7385,37733,37739,421,70,0,23,0,0,4,22,4,0,7,69,0,5,0,13,0,0,0
Google,2010-12,104958162837,1,225,62078,470122,470126,23972,175,0,134,0,0,29,37,29,3,34,175,0,13,3,0,0,0,0
Google,2011-01,104958162837,1,11,5013,43530,43534,3164,7,0,3,0,0,0,2,0,0,3,7,0,1,0,0,0,0,0
Google,2012-01,104958162837,1,130,128175,726052,726058,90311,62,3,35,5,0,15,34,15,0,59,67,0,4,0,0,0,0,0
Google,2012-12,104958162837,1,27,10018,71722,71722,11987,15,0,5,1,0,2,12,2,1,11,16,0,0,0,0,0,0,0
Google,2013-01,104958162837,1,82,29121,168927,168927,24764,43,0,10,4,0,18,23,18,5,34,46,0,2,0,0,0,0,0
Google,2013-12,104958162837,1,121,27603,130574,130624,16612,30,2,23,2,0,14,28,14,5,78,32,11,0,0,0,0,0,0
Google,2014-01,104958162837,1,187,41303,212979,213012,21748,43,4,28,5,0,24,32,24,10,127,48,12,0,0,0,0,0,0
Google,2014-12,104958162837,1,4,1235,7910,7945,697,0,0,0,0,0,0,1,0,4,3,0,1,0,0,0,0,0,0
Google,2015-01,104958162837,1,2,293,3123,3130,183,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
Google,2015-12,104958162837,1,12,7856,21905,22883,3112,3,0,1,0,0,0,5,0,11,6,1,5,0,0,0,0,0,0
Google,2016-01,104958162837,1,3,1416,5147,5396,707,0,0,2,0,0,1,1,1,3,2,0,1,0,0,0,0,0,0
Boston Consulting Group,2008-12,24961338115,2,5,9,53,53,0,3,0,2,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
Boston Consulting Group,2009-01,24961338115,2,12,4,38,38,0,10,1,9,0,0,0,0,0,0,0,10,0,2,0,0,0,0,0
Boston Consulting Group,2009-12,24961338115,2,90,102,938,938,2,90,0,45,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0
Boston Consulting Group,2010-01,24961338115,2,5,1,77,77,0,5,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Boston Consulting Group,2010-12,24961338115,2,145,213,3028,3028,370,143,76,75,0,0,24,6,24,0,0,143,0,2,0,0,0,0,0
Boston Consulting Group,2012-01,24961338115,2,260,348,9561,9561,1665,248,1,140,2,1,144,27,144,9,6,241,1,3,9,0,0,0,0
Boston Consulting Group,2012-12,24961338115,2,94,106,3772,3772,656,77,0,65,0,0,48,6,48,0,5,77,0,12,0,0,0,0,0
Boston Consulting Group,2013-01,24961338115,2,329,339,11936,11936,1876,282,0,221,0,0,139,52,139,0,11,283,0,35,0,0,0,0,0
Boston Consulting Group,2013-12,24961338115,2,219,156,5725,5725,987,180,0,162,1,0,79,15,79,1,28,182,0,9,0,0,0,0,0
Boston Consulting Group,2014-01,24961338115,2,273,220,7271,7271,1141,212,4,187,2,0,83,56,82,0,43,212,1,17,0,0,0,0,0
Boston Consulting Group,2014-12,24961338115,2,129,252,10306,10306,1994,6,8,51,11,0,34,6,34,49,108,16,5,0,0,0,0,0,0
Boston Consulting Group,2015-01,24961338115,2,82,136,6226,6227,968,1,4,33,10,0,21,11,21,37,61,12,9,0,0,0,0,0,0
Boston Consulting Group,2015-12,24961338115,2,48,101,2819,2845,476,1,4,13,4,0,4,6,4,36,39,4,5,0,0,0,0,0,0
Boston Consulting Group,2016-01,24961338115,2,7,13,335,338,64,0,2,3,2,0,0,2,0,4,3,2,2,0,0,0,0,0,0
SAS,2012-01,140344030787,3,85,4314,71802,71802,3327,23,17,24,0,0,1,4,1,0,52,23,0,10,0,0,0,0,0
SAS,2012-12,140344030787,3,29,5670,52849,52850,2196,3,2,8,0,2,0,4,0,0,23,2,4,0,0,0,0,0,0
SAS,2013-01,140344030787,3,59,8055,74023,74023,3102,8,9,11,2,3,0,2,0,0,50,7,0,2,0,0,0,0,0
SAS,2014-12,140344030787,3,1,4,200,200,11,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Edward Jones,2009-12,180423318637979,4,1,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Edward Jones,2010-01,180423318637979,4,1,0,5,5,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Edward Jones,2010-12,180423318637979,4,40,0,119,119,15,22,0,40,0,0,0,0,0,0,2,22,0,16,0,0,0,0,0
Edward Jones,2012-01,180423318637979,4,83,19,373,373,18,73,28,69,0,0,0,0,0,49,4,6,0,4,44,0,0,25,0
Edward Jones,2012-12,180423318637979,4,18,3,60,60,18,17,5,16,0,0,0,0,0,9,1,4,0,0,9,0,0,4,0
Edward Jones,2013-01,180423318637979,4,80,14,297,297,61,74,30,73,0,0,0,1,0,40,2,9,0,3,37,0,0,29,0
Edward Jones,2013-12,180423318637979,4,31,8,216,216,85,29,3,27,0,0,0,0,0,27,2,0,0,0,27,0,0,2,0
Edward Jones,2014-01,180423318637979,4,39,7,224,224,61,37,6,35,0,0,0,0,0,32,1,0,0,1,31,0,0,6,0
Edward Jones,2014-12,180423318637979,4,55,33,1052,1052,567,17,0,38,0,2,2,8,2,4,30,11,8,2,4,0,0,0,0
Edward Jones,2015-01,180423318637979,4,23,6,496,496,196,6,1,19,0,0,1,3,1,1,15,4,3,0,1,0,0,0,0
Edward Jones,2015-12,180423318637979,4,30,17,764,783,394,6,0,22,0,0,1,7,1,0,17,6,7,0,0,0,0,0,0
Edward Jones,2016-01,180423318637979,4,9,7,282,291,78,1,0,7,0,0,1,0,1,0,8,1,0,0,0,0,0,0,0
NetApp,2009-12,144947005540685,5,27,2,41,41,0,20,2,26,0,0,0,6,0,2,2,20,0,5,0,0,0,0,0
NetApp,2010-01,144947005540685,5,6,1,12,12,0,4,1,5,0,0,0,1,0,0,1,4,0,1,0,0,0,0,0
NetApp,2010-12,144947005540685,5,22,5,46,46,4,18,4,19,1,0,0,2,0,0,2,19,0,1,0,0,0,0,0
NetApp,2012-01,144947005540685,5,45,2,110,110,27,28,26,43,12,0,0,2,0,0,1,40,0,4,0,0,0,0,0
NetApp,2012-12,144947005540685,5,13,2,34,34,3,6,6,12,5,0,0,0,0,0,2,11,0,0,0,0,0,0,0
NetApp,2013-01,144947005540685,5,60,3,146,146,30,41,24,57,14,3,1,3,1,0,7,53,0,0,0,0,0,0,0
NetApp,2013-12,144947005540685,5,22,2,68,68,2,5,14,20,14,0,0,1,0,0,3,19,0,0,0,0,0,0,0
NetApp,2014-01,144947005540685,5,34,3,114,114,4,15,17,30,16,0,0,4,0,0,3,31,0,0,0,0,0,0,0
NetApp,2014-12,144947005540685,5,18,1,44,44,0,2,16,17,12,0,0,1,0,0,4,14,0,0,0,0,0,0,0
NetApp,2015-01,144947005540685,5,7,0,9,9,0,1,6,7,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0
NetApp,2015-12,144947005540685,5,21,0,18,18,0,0,21,21,19,0,0,1,0,0,2,19,0,0,0,0,0,0,0
NetApp,2016-01,144947005540685,5,2,0,4,4,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Camden Property Trust,2009-12,128051573873366,6,10,13,46,46,2,10,3,5,0,0,0,4,0,0,1,9,0,0,0,0,0,0,0
Camden Property Trust,2010-01,128051573873366,6,4,0,8,8,0,4,2,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Camden Property Trust,2010-12,128051573873366,6,74,17,185,185,13,74,57,65,0,0,1,0,1,0,1,73,0,0,0,0,0,0,0
Camden Property Trust,2011-01,128051573873366,6,1,0,5,5,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Camden Property Trust,2012-01,128051573873366,6,180,52,814,814,184,172,144,162,0,0,0,0,0,0,5,172,0,3,0,0,0,0,0
Camden Property Trust,2012-12,128051573873366,6,53,3,371,371,83,41,35,50,0,0,1,0,1,8,9,33,0,3,8,0,0,0,0
Camden Property Trust,2013-01,128051573873366,6,153,54,1247,1247,316,128,87,135,0,0,1,2,1,15,18,115,0,5,15,0,0,0,0
Camden Property Trust,2013-12,128051573873366,6,77,16,455,455,114,72,67,71,0,0,1,0,1,0,5,72,0,0,0,0,0,0,0
Camden Property Trust,2014-01,128051573873366,6,110,13,580,580,186,100,93,103,1,0,1,0,1,0,8,101,0,1,0,0,0,0,0
Camden Property Trust,2014-12,128051573873366,6,216,23,1015,1015,325,161,53,197,2,0,38,4,38,0,53,163,0,0,0,0,0,0,0
Camden Property Trust,2015-01,128051573873366,6,134,21,475,475,223,102,43,121,1,0,21,3,21,0,31,103,0,0,0,0,0,0,0
Camden Property Trust,2015-12,128051573873366,6,112,24,579,609,172,48,5,101,1,0,35,0,35,0,62,49,0,1,0,0,0,0,0
Camden Property Trust,2016-01,128051573873366,6,32,10,125,126,22,14,0,25,3,0,16,1,16,0,15,17,0,0,0,0,0,0,0
Recreational Equipment (REI),2012-01,9062006483,7,440,19057,440065,440065,61616,89,8,60,53,3,56,27,62,0,272,146,3,11,0,0,0,3,5
Recreational Equipment (REI),2013-01,9062006483,7,5,73,3820,3820,290,1,0,2,0,0,0,1,0,5,4,1,0,0,0,0,0,0,0
Recreational Equipment (REI),2013-12,9062006483,7,133,3720,253063,253064,14718,3,1,26,5,0,26,3,26,101,124,8,0,1,0,0,0,0,0
Recreational Equipment (REI),2014-01,9062006483,7,178,7531,539143,539144,32603,7,3,34,3,0,40,2,40,118,167,10,1,0,0,0,0,0,0
Recreational Equipment (REI),2014-12,9062006483,7,434,28832,1692543,1692564,134807,37,15,51,10,0,96,26,96,304,359,47,24,4,0,0,0,0,0
Recreational Equipment (REI),2015-01,9062006483,7,328,19987,1260107,1260124,62449,30,16,41,7,0,75,25,75,210,271,36,19,1,0,0,0,1,0
Recreational Equipment (REI),2015-12,9062006483,7,187,15702,1002917,1019789,50543,20,13,36,9,0,37,11,37,140,147,27,10,1,0,0,0,2,0
Recreational Equipment (REI),2016-01,9062006483,7,61,3832,287263,292033,11859,3,3,10,2,0,9,3,9,43,52,4,3,1,0,0,0,1,0
CHG Healthcare Services,2008-01,32264600947,8,2,1,6,6,0,0,1,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
CHG Healthcare Services,2009-12,32264600947,8,56,31,162,162,0,33,3,38,0,0,0,3,0,0,8,29,0,15,0,4,0,0,0
CHG Healthcare Services,2010-01,32264600947,8,14,6,44,44,0,6,1,10,0,0,0,1,0,0,0,6,0,8,0,0,0,0,0
CHG Healthcare Services,2010-12,32264600947,8,70,105,409,409,4,50,7,38,0,0,0,4,0,0,9,49,2,10,0,0,0,0,0
CHG Healthcare Services,2012-01,32264600947,8,190,285,2153,2153,118,111,6,107,1,0,1,5,1,1,35,110,1,43,1,0,0,0,0
CHG Healthcare Services,2012-12,32264600947,8,111,134,1826,1826,91,44,3,63,1,0,33,9,33,11,34,48,6,23,0,0,0,0,0
CHG Healthcare Services,2013-01,32264600947,8,460,758,9447,9447,503,160,6,259,18,1,158,35,158,33,160,184,19,97,0,0,0,0,0
CHG Healthcare Services,2013-12,32264600947,8,180,207,4422,4422,128,85,0,109,2,0,62,20,62,47,77,87,3,13,0,0,0,0,0
CHG Healthcare Services,2014-01,32264600947,8,284,394,6578,6578,295,89,1,149,4,2,107,32,107,83,147,90,18,29,0,0,0,0,0
CHG Healthcare Services,2014-12,32264600947,8,213,286,7079,7079,561,72,1,112,5,1,76,27,76,62,120,75,18,0,0,0,0,0,0
CHG Healthcare Services,2015-01,32264600947,8,154,186,4906,4906,525,68,0,74,3,0,61,28,61,36,75,64,15,0,0,0,0,0,0
CHG Healthcare Services,2015-12,32264600947,8,127,153,5107,5237,674,59,3,58,0,2,54,17,54,3,65,46,15,1,0,0,0,0,0
CHG Healthcare Services,2016-01,32264600947,8,46,63,1543,1565,219,26,0,27,0,0,20,6,20,2,24,18,3,1,0,0,0,0,0
Quicken Loans,2012-12,435141649940642,9,33,0,27,27,12,30,1,33,0,0,8,0,8,24,2,6,0,1,24,0,0,0,0
Quicken Loans,2013-01,435141649940642,9,72,1,59,59,37,66,0,70,3,0,11,1,11,58,2,11,0,1,58,0,0,0,0
Quicken Loans,2013-12,435141649940642,9,67,1,174,174,47,44,1,64,3,0,20,3,20,28,21,22,0,1,23,0,0,0,0
Quicken Loans,2014-01,435141649940642,9,104,38,517,517,105,59,0,83,2,2,30,5,30,46,43,26,1,0,34,0,0,0,0
Quicken Loans,2014-12,435141649940642,9,53,14,315,315,107,25,0,38,4,3,10,5,10,0,26,25,0,2,0,0,0,0,0
Quicken Loans,2015-01,435141649940642,9,44,40,296,296,47,16,0,36,4,1,9,2,9,0,22,19,0,3,0,0,0,0,0
Quicken Loans,2015-12,435141649940642,9,111,170,1253,1271,217,40,2,73,5,3,28,7,28,8,63,44,2,2,0,0,0,0,0
Quicken Loans,2016-01,435141649940642,9,30,31,263,272,50,10,1,22,1,1,10,2,10,3,17,11,1,1,0,0,0,0,0
Zappos.com,2007-12,7172307686,10,7,1,0,0,0,2,1,6,0,0,0,1,0,0,3,0,1,0,0,0,3,0,0
Zappos.com,2008-01,7172307686,10,23,11,5,5,2,9,1,18,0,0,0,10,0,0,11,0,10,0,0,0,2,0,0
Zappos.com,2008-12,7172307686,10,192,3801,3167,3170,8,68,17,46,1,0,0,95,0,1,24,62,60,38,1,0,7,0,0
Zappos.com,2009-01,7172307686,10,115,2184,1936,1936,7,41,8,28,0,0,0,63,0,0,13,36,42,19,0,0,4,0,1
Zappos.com,2012-01,7172307686,10,535,18420,93753,93753,8575,33,0,95,4,0,79,21,79,247,412,37,5,77,0,0,0,0,4
Zappos.com,2012-12,7172307686,10,313,5402,223958,223958,9847,16,0,72,2,0,42,11,42,294,275,18,6,13,0,0,0,0,1
Zappos.com,2013-01,7172307686,10,831,15470,510981,510981,26842,21,0,190,2,1,114,22,114,788,765,23,16,23,0,0,0,0,4
Zappos.com,2013-12,7172307686,10,413,31182,540733,540733,21974,46,0,81,1,0,61,8,61,373,352,47,7,7,0,0,0,0,0
Zappos.com,2014-01,7172307686,10,587,28257,513728,513729,18540,77,1,121,0,0,78,21,78,534,491,76,15,4,0,0,0,1,0
Zappos.com,2014-12,7172307686,10,376,60907,1155748,1155772,75460,95,5,69,1,0,41,30,41,327,250,93,24,6,0,0,0,2,1
Zappos.com,2015-01,7172307686,10,306,48709,760337,760362,26590,85,1,45,3,1,19,19,19,281,203,88,13,2,0,0,0,0,0
Zappos.com,2015-12,7172307686,10,113,10339,375984,383734,8724,11,3,12,2,0,15,10,15,31,88,11,10,2,0,0,0,2,0
Zappos.com,2016-01,7172307686,10,46,4539,106165,108348,2800,8,3,6,1,0,8,11,8,13,28,7,9,1,0,0,0,1,0
Mercedes-Benz USA,2012-01,6604386669,11,265,63346,3043546,3043547,363991,68,25,87,5,0,52,54,52,85,177,77,4,0,2,0,0,0,5
Mercedes-Benz USA,2012-12,6604386669,11,117,37575,2086644,2086650,151820,12,3,33,2,0,45,6,45,0,101,12,0,2,0,0,0,2,0
Mercedes-Benz USA,2013-01,6604386669,11,348,90045,7015785,7015793,544865,23,3,129,10,0,153,11,153,0,301,31,0,13,0,0,0,3,0
Mercedes-Benz USA,2013-12,6604386669,11,344,46315,4912214,4912226,245409,29,6,65,4,0,180,42,180,0,279,29,24,8,0,0,0,4,0
Mercedes-Benz USA,2014-01,6604386669,11,473,48243,5723663,5723675,278686,33,4,86,11,0,246,81,245,0,373,42,51,5,0,0,0,2,0
Mercedes-Benz USA,2014-12,6604386669,11,549,60389,6284615,6285873,370243,31,6,74,33,0,262,124,262,0,376,64,103,5,0,0,0,1,0
Mercedes-Benz USA,2015-01,6604386669,11,411,47782,4487258,4488502,250658,16,1,52,32,1,210,105,210,0,273,47,90,0,0,0,0,1,0
Mercedes-Benz USA,2015-12,6604386669,11,294,48282,1501959,1542429,141355,58,0,47,9,0,137,87,137,4,150,64,79,1,0,0,0,0,0
Mercedes-Benz USA,2016-01,6604386669,11,117,14283,454592,465925,43056,22,0,15,1,0,58,32,58,0,63,23,31,0,0,0,0,0,0
DPR Construction,2012-01,128264243859715,12,100,61,1072,1072,83,49,15,71,2,1,11,6,11,9,49,49,0,2,0,0,0,0,0
DPR Construction,2012-12,128264243859715,12,20,7,377,377,28,10,1,16,1,0,1,2,1,0,9,11,0,0,0,0,0,0,0
DPR Construction,2013-01,128264243859715,12,81,76,1978,1978,149,30,6,54,8,1,17,4,17,9,41,38,0,2,0,0,0,0,0
DPR Construction,2013-12,128264243859715,12,1,4,72,72,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DPR Construction,2014-01,128264243859715,12,18,58,1442,1442,149,4,0,3,0,4,6,1,6,10,14,4,0,0,0,0,0,0,0
DPR Construction,2014-12,128264243859715,12,24,55,1280,1280,89,9,1,12,3,8,4,2,4,7,12,12,0,0,0,0,0,0,0
DPR Construction,2015-01,128264243859715,12,18,108,1645,1645,120,2,0,3,1,3,5,0,5,10,15,3,0,0,0,0,0,0,0
DPR Construction,2015-12,128264243859715,12,25,47,1555,1565,141,4,4,6,4,4,9,3,9,0,16,8,0,1,0,0,0,0,0
DPR Construction,2016-01,128264243859715,12,3,17,272,272,36,2,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,0
DreamWorks Animation SKG,2008-12,104770457523,13,15,229,962,962,111,12,1,3,0,0,0,2,0,0,2,12,1,0,0,0,0,0,0
DreamWorks Animation SKG,2009-01,104770457523,13,7,40,355,355,21,5,0,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0
DreamWorks Animation SKG,2009-12,104770457523,13,156,2386,15183,15183,365,70,0,23,11,0,86,20,86,5,43,82,2,28,1,0,0,0,0
DreamWorks Animation SKG,2010-01,104770457523,13,71,997,5978,5978,260,27,0,13,4,0,33,7,33,4,28,32,1,10,0,0,0,0,0
DreamWorks Animation SKG,2010-12,104770457523,13,213,9394,78510,78512,5505,79,1,61,16,0,124,26,124,0,97,97,0,18,0,0,0,0,1
DreamWorks Animation SKG,2011-01,104770457523,13,7,275,3357,3357,359,4,0,2,0,0,2,1,2,0,3,4,0,0,0,0,0,0,0
DreamWorks Animation SKG,2012-01,104770457523,13,413,16938,381611,381614,40641,73,5,88,11,11,279,36,254,0,317,86,0,9,0,0,0,0,1
DreamWorks Animation SKG,2012-12,104770457523,13,49,6098,191278,191281,10271,10,2,13,7,0,36,6,36,0,29,17,0,3,0,0,0,0,0
DreamWorks Animation SKG,2013-01,104770457523,13,203,16373,581172,581173,45617,54,2,40,37,0,154,27,154,0,109,91,0,3,0,0,0,0,0
DreamWorks Animation SKG,2013-12,104770457523,13,114,12579,764355,764362,14695,15,1,18,14,0,71,6,71,0,83,29,1,1,0,0,0,0,0
DreamWorks Animation SKG,2014-01,104770457523,13,161,23007,1325593,1325599,37000,10,1,17,13,0,102,14,102,0,131,22,6,2,0,0,0,0,0
DreamWorks Animation SKG,2014-12,104770457523,13,246,7775,562316,562388,24800,11,8,52,28,0,62,39,62,166,190,39,17,0,0,0,0,0,0
DreamWorks Animation SKG,2015-01,104770457523,13,213,10768,628511,628536,18334,12,10,36,24,0,66,38,66,117,155,36,22,0,0,0,0,0,0
DreamWorks Animation SKG,2015-12,104770457523,13,75,953,31723,32340,909,9,21,8,45,0,26,29,26,8,20,54,1,0,0,0,0,0,0
DreamWorks Animation SKG,2016-01,104770457523,13,42,534,24732,25544,281,2,8,3,24,0,21,8,21,5,16,26,0,0,0,0,0,0,0
Kimpton Hotels & Restaurants,2008-12,51530158577,15,104,678,904,904,6,56,5,30,0,0,0,3,0,0,8,56,0,35,0,5,0,0,0
Kimpton Hotels & Restaurants,2009-01,51530158577,15,78,436,575,575,1,42,5,20,0,0,0,1,0,0,7,39,0,20,0,10,2,0,0
Kimpton Hotels & Restaurants,2009-12,51530158577,15,179,795,2094,2094,5,145,3,51,3,0,9,13,9,0,16,143,2,18,0,0,0,0,0
Kimpton Hotels & Restaurants,2010-01,51530158577,15,44,192,513,513,1,31,1,8,2,0,1,2,1,0,7,33,1,3,0,0,0,0,0
Kimpton Hotels & Restaurants,2010-12,51530158577,15,194,826,3459,3459,102,132,0,57,1,1,35,3,35,0,29,135,0,28,0,1,0,0,1
Kimpton Hotels & Restaurants,2012-01,51530158577,15,286,1736,9570,9570,1711,101,3,96,14,0,79,5,78,6,150,116,1,18,0,0,0,0,1
Kimpton Hotels & Restaurants,2012-12,51530158577,15,81,494,3896,3896,442,6,1,19,2,0,34,2,35,7,69,6,0,5,0,0,0,0,1
Kimpton Hotels & Restaurants,2013-01,51530158577,15,262,1872,16182,16182,2299,22,3,46,5,2,105,5,106,42,225,24,1,11,0,0,0,0,1
Kimpton Hotels & Restaurants,2013-12,51530158577,15,74,1648,9201,9201,984,8,2,13,1,0,36,6,36,10,61,10,2,1,0,0,0,0,0
Kimpton Hotels & Restaurants,2014-01,51530158577,15,135,1443,17718,17718,821,8,2,16,3,0,65,13,65,11,117,11,7,0,0,0,0,0,0
Kimpton Hotels & Restaurants,2014-12,51530158577,15,96,1440,17040,17040,841,4,1,17,3,1,45,13,45,1,77,7,11,1,0,0,0,0,0
Kimpton Hotels & Restaurants,2015-01,51530158577,15,92,1240,16839,16840,2261,5,2,9,0,0,50,8,50,2,80,5,6,1,0,0,0,0,0
Kimpton Hotels & Restaurants,2015-12,51530158577,15,32,832,10584,10838,957,1,0,0,0,0,14,1,14,4,30,1,1,0,0,0,0,0,0
Kimpton Hotels & Restaurants,2016-01,51530158577,15,3,31,461,483,17,0,0,0,0,0,2,0,2,0,3,0,0,0,0,0,0,0,0
JM Family Enterprises,2015-12,215824265320,16,34,17,1139,1164,182,9,4,22,3,0,9,5,9,0,21,11,2,0,0,0,0,0,0
JM Family Enterprises,2016-01,215824265320,16,16,132,1826,1937,184,1,2,6,0,0,3,0,3,9,12,1,0,3,0,0,0,0,0
Chesapeake Energy,2012-01,201579567564,17,485,1652,18446,18446,2207,311,85,219,12,2,51,42,51,288,89,247,0,65,78,0,0,5,1
Chesapeake Energy,2012-12,201579567564,17,58,213,3893,3893,367,34,3,28,2,1,12,8,12,11,23,33,0,1,0,0,0,1,0
Chesapeake Energy,2013-01,201579567564,17,209,568,11939,11939,1585,89,11,118,5,3,43,17,43,36,120,80,1,7,0,0,0,1,0
Chesapeake Energy,2013-12,201579567564,17,44,92,1838,1838,322,20,2,22,1,0,10,6,10,16,20,20,0,4,0,0,0,0,0
Chesapeake Energy,2014-01,201579567564,17,65,115,3610,3610,346,24,2,32,3,0,15,5,15,19,42,21,0,2,0,0,0,0,0
Chesapeake Energy,2014-12,201579567564,17,16,27,596,596,55,3,2,9,3,0,3,1,3,3,10,6,0,0,0,0,0,0,0
Chesapeake Energy,2015-01,201579567564,17,8,26,355,355,47,0,0,4,1,0,4,3,4,2,5,1,2,0,0,0,0,0,0
Chesapeake Energy,2015-12,201579567564,17,6,0,27,27,0,0,3,6,1,0,0,0,0,0,4,1,0,1,0,0,0,0,0
Chesapeake Energy,2016-01,201579567564,17,1,0,8,8,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
USAA,2008-12,161179599992,18,5,36,49,49,0,3,0,4,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
USAA,2009-01,161179599992,18,9,12,43,43,0,2,0,5,0,0,0,6,0,0,1,1,6,1,0,0,0,0,0
USAA,2009-12,161179599992,18,152,100,363,363,0,81,2,109,0,0,0,5,0,22,4,71,1,65,11,0,0,0,0
USAA,2010-01,161179599992,18,51,48,117,117,0,22,2,33,0,0,0,3,0,7,2,19,0,27,3,0,0,0,0
USAA,2010-12,161179599992,18,143,150,513,513,16,104,0,87,1,0,5,1,5,106,8,30,0,32,73,0,0,0,0
USAA,2011-01,161179599992,18,5,1,13,13,0,4,0,4,0,0,0,0,0,5,0,2,0,1,2,0,0,0,0
USAA,2012-01,161179599992,18,151,131,985,985,126,106,42,110,5,8,8,7,7,41,22,50,2,17,28,0,0,32,0
USAA,2012-12,161179599992,18,21,27,443,443,57,17,7,13,0,1,0,2,0,3,1,10,0,3,0,0,0,7,0
USAA,2013-01,161179599992,18,73,126,1377,1377,156,47,24,48,7,5,2,8,2,4,13,36,0,6,0,0,0,18,0
USAA,2013-12,161179599992,18,149,106,1550,1552,678,75,8,93,1,0,18,13,18,107,72,76,0,1,0,0,0,0,0
USAA,2014-01,161179599992,18,231,244,2554,2554,1295,124,22,156,5,1,13,24,14,173,94,128,0,8,0,0,0,1,0
USAA,2014-12,161179599992,18,157,787,12360,12360,3428,80,0,82,1,0,30,7,30,44,73,81,0,3,0,0,0,0,0
USAA,2015-01,161179599992,18,135,549,4555,4556,3498,65,1,84,1,0,26,5,26,43,66,66,1,2,0,0,0,0,0
USAA,2015-12,161179599992,18,83,244,2735,2823,1424,40,0,51,1,0,11,1,11,78,40,41,0,2,0,0,0,0,0
USAA,2016-01,161179599992,18,27,86,716,737,421,11,0,17,0,0,1,1,1,27,16,11,0,0,0,0,0,0,0
Robert W. Baird,2009-12,148731991811588,19,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Robert W. Baird,2010-12,148731991811588,19,113,0,173,173,1,69,1,113,0,0,3,0,3,89,0,20,0,7,49,0,0,0,37
Robert W. Baird,2011-01,148731991811588,19,1,0,8,8,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Robert W. Baird,2012-01,148731991811588,19,99,20,615,615,33,57,6,90,3,1,31,5,31,28,19,46,0,22,11,0,0,0,1
Robert W. Baird,2012-12,148731991811588,19,22,5,218,218,8,14,0,18,1,1,12,2,12,0,6,13,0,3,0,0,0,0,0
Robert W. Baird,2013-01,148731991811588,19,88,55,1089,1089,121,40,2,62,8,6,65,7,65,0,39,40,0,8,0,0,0,0,1
Robert W. Baird,2013-12,148731991811588,19,61,6,804,804,78,42,0,40,1,1,27,5,27,29,18,41,0,2,0,0,0,0,0
Robert W. Baird,2014-01,148731991811588,19,111,30,1651,1651,203,82,0,64,4,2,55,18,55,43,25,85,0,1,0,0,0,0,0
Robert W. Baird,2014-12,148731991811588,19,67,36,1951,1951,317,28,1,47,4,1,23,3,23,8,39,28,0,0,0,0,0,0,0
Robert W. Baird,2015-01,148731991811588,19,44,6,725,725,238,15,0,33,2,1,14,3,14,5,27,16,0,1,0,0,0,0,0
Robert W. Baird,2015-12,148731991811588,19,42,25,1357,1375,231,15,0,31,4,0,10,3,10,12,23,19,0,0,0,0,0,0,0
Robert W. Baird,2016-01,148731991811588,19,10,3,121,125,50,5,0,7,0,0,1,1,1,5,5,5,0,0,0,0,0,0,0
Container Store,2008-12,59375573322,20,70,1411,1458,1458,11,22,4,13,0,0,0,5,0,0,34,12,5,19,0,0,0,0,0
Container Store,2009-01,59375573322,20,49,643,902,902,5,29,1,8,0,0,0,5,0,0,16,19,5,9,0,0,0,0,0
Container Store,2009-12,59375573322,20,231,3199,5605,5605,16,124,0,30,0,0,14,10,14,9,79,80,10,59,3,0,0,0,0
