companyString,date,fbId,fbPageId,count(*),commentsCount,likesCount,reactionsCount,sharesCount,hasCaption,blankMessage,updatedLater,hasParent,hasPlace,hasMessageTags,hasSource,hasTo,postedFromApp,added_photosStory,shared_storyStory,added_videoStory,mobile_status_updateStory,published_storyStory,created_noteStory,wall_postStory,created_eventStory,noTypeStory
Mattel,2010,148757037599,73,322,380,1540,1540,0,34,62,285,60,0,9,20,263,1,0,85,0,10,0,0,219,0,8
Mattel,2011,148757037599,73,45,12,19,19,0,2,7,39,7,0,2,1,39,1,0,9,0,0,0,0,34,0,2
Mattel,2012,148757037599,73,322,618,2315,2315,9,36,22,221,26,0,19,12,301,0,0,74,0,2,0,0,240,0,6
Mattel,2013,148757037599,73,568,605,3031,3031,20,64,92,335,94,1,22,26,483,3,0,114,0,8,0,0,401,0,45
Mattel,2014,148757037599,73,720,6937,158403,158418,9,87,223,482,235,4,33,52,502,2,0,237,0,34,0,0,380,0,69
Mattel,2015,148757037599,73,675,2536,81330,81722,48,65,309,488,314,3,24,59,364,1,3,285,1,29,0,0,287,0,70
Mattel,2016,148757037599,73,104,938,41395,41521,2,7,50,73,51,0,3,10,52,0,1,44,0,6,0,0,44,0,9
Booz Allen Hamilton,2009,115188672790,75,17,42,619,619,0,1,0,15,0,0,4,0,15,0,1,1,0,2,0,0,13,0,0
Booz Allen Hamilton,2010,115188672790,75,61,6,66,66,4,28,1,55,1,0,17,1,45,0,2,29,0,8,0,0,22,0,0
Booz Allen Hamilton,2011,115188672790,75,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Booz Allen Hamilton,2012,115188672790,75,77,58,265,265,64,20,1,63,1,2,37,2,48,0,12,28,2,11,0,0,24,0,0
Booz Allen Hamilton,2013,115188672790,75,84,105,1566,1566,555,35,0,59,1,2,42,4,46,1,22,38,0,3,0,0,21,0,0
Booz Allen Hamilton,2014,115188672790,75,135,115,3385,3385,725,76,1,104,4,5,81,12,56,4,30,80,2,7,0,0,16,0,0
Booz Allen Hamilton,2015,115188672790,75,98,50,1727,1731,446,45,0,74,4,8,69,7,31,3,29,48,2,5,0,0,14,0,0
Booz Allen Hamilton,2016,115188672790,75,14,7,313,327,66,11,0,12,0,1,12,2,2,3,3,10,0,1,0,0,0,0,0
The Everett Clinic,2012,61452139395,77,5,3,38,38,2,3,0,3,0,0,4,1,1,0,2,3,0,0,0,0,0,0,0
The Everett Clinic,2013,61452139395,77,17,14,116,116,13,8,1,10,0,0,10,2,10,0,5,8,0,0,0,0,4,0,0
The Everett Clinic,2014,61452139395,77,20,10,81,81,13,6,0,7,3,0,9,0,11,0,4,9,0,0,0,0,7,0,0
The Everett Clinic,2015,61452139395,77,22,5,158,159,35,14,0,18,3,0,14,1,9,3,3,17,0,0,0,0,2,0,0
OhioHealth,2009,40814021698,78,32,8,17,17,0,0,0,25,0,0,2,0,32,0,0,0,0,0,0,0,32,0,0
OhioHealth,2010,40814021698,78,38,17,73,73,2,12,0,28,0,0,19,3,20,1,6,12,0,6,0,0,14,0,0
OhioHealth,2011,40814021698,78,3,7,21,21,1,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,1,0,0
OhioHealth,2012,40814021698,78,88,174,2107,2107,173,26,0,57,3,1,62,2,31,0,29,32,0,12,0,0,15,0,0
OhioHealth,2013,40814021698,78,110,569,6116,6116,453,22,1,61,3,4,63,0,54,0,44,25,0,10,0,0,31,0,0
OhioHealth,2014,40814021698,78,147,220,2876,2876,548,42,2,101,9,6,90,6,60,2,48,53,3,12,0,0,31,0,0
OhioHealth,2015,40814021698,78,109,131,3495,3515,265,37,0,68,5,3,83,10,28,3,47,42,3,7,0,0,10,0,0
OhioHealth,2016,40814021698,78,22,33,480,484,24,5,0,13,1,2,19,3,5,1,8,6,3,2,0,0,3,0,0
Morningstar,2014,198056910214033,79,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Morningstar,2015,198056910214033,79,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Morningstar,2016,198056910214033,79,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Cisco,2012,134134190357,80,15,6,2,2,0,5,0,14,0,0,0,0,15,1,0,5,0,0,0,0,10,0,0
Cisco,2013,134134190357,80,3,0,0,0,0,2,0,3,0,0,0,0,3,0,0,2,0,0,0,0,1,0,0
Cisco,2014,134134190357,80,2,0,1,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0
Cisco,2015,134134190357,80,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0
CarMax,2008,58226901193,81,9,10,4,4,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,9,0,0
CarMax,2009,58226901193,81,89,148,90,90,0,1,2,19,2,0,0,0,87,0,9,3,0,0,0,0,77,0,0
CarMax,2010,58226901193,81,242,452,118,118,0,1,17,29,17,0,5,1,226,1,10,12,0,5,0,0,210,0,5
CarMax,2011,58226901193,81,32,57,15,15,1,0,2,3,0,0,0,0,32,0,4,0,0,0,0,0,28,0,0
CarMax,2012,58226901193,81,580,1180,3828,3828,2,13,24,82,21,0,3,2,559,2,38,19,0,4,0,0,504,0,15
CarMax,2013,58226901193,81,563,1701,16657,16657,8,13,58,125,54,7,6,3,509,3,40,48,0,7,0,0,454,0,14
CarMax,2014,58226901193,81,359,1086,34872,34872,27,5,83,135,84,3,5,7,277,0,26,35,1,29,0,0,242,0,26
CarMax,2015,58226901193,81,168,942,9732,9932,1906,14,14,28,14,5,22,3,138,5,25,22,3,4,0,0,112,0,2
CarMax,2016,58226901193,81,39,67,356,370,27,3,5,5,0,4,6,0,33,0,13,3,0,0,0,0,23,0,0
Accenture,2008,20341500871,82,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0
Accenture,2009,20341500871,82,18,23,0,0,0,0,0,1,0,0,0,0,18,0,0,0,0,0,0,0,18,0,0
Accenture,2010,20341500871,82,31,36,9,9,1,5,2,4,0,0,0,0,31,0,0,6,0,0,0,0,25,0,0
Accenture,2011,20341500871,82,4,4,1,1,0,1,0,1,0,0,0,0,4,0,0,1,0,0,0,0,3,0,0
Accenture,2012,20341500871,82,38,35,6,6,0,2,1,12,0,0,2,0,38,1,2,1,0,0,1,0,34,0,0
Accenture,2013,20341500871,82,26,11,5,5,0,7,2,21,0,0,2,0,25,0,1,9,0,0,0,0,16,0,0
Accenture,2014,20341500871,82,41,4,7,7,0,22,1,37,0,0,0,0,41,0,4,23,0,0,0,0,14,0,0
Accenture,2015,20341500871,82,12,1,4,4,0,6,0,11,1,0,2,0,10,0,1,8,0,0,0,0,3,0,0
Accenture,2016,20341500871,82,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
GoDaddy.com,2007,8749090685,83,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0
GoDaddy.com,2008,8749090685,83,30,4,1,1,0,0,0,27,0,0,0,0,30,0,0,0,0,0,0,0,30,0,0
GoDaddy.com,2009,8749090685,83,273,801,5065,5065,0,0,37,205,37,0,0,2,238,0,1,22,0,14,0,0,235,0,1
GoDaddy.com,2010,8749090685,83,708,3876,23777,23777,0,0,132,418,131,0,15,16,577,1,2,69,0,58,0,0,573,0,6
GoDaddy.com,2011,8749090685,83,98,370,2630,2630,0,1,21,60,20,0,2,6,78,0,0,17,0,4,0,0,77,0,0
GoDaddy.com,2012,8749090685,83,1166,3067,26848,26848,0,211,123,849,115,2,47,16,1063,5,0,298,1,31,0,0,805,0,31
GoDaddy.com,2013,8749090685,83,879,1095,9602,9602,3,175,60,550,59,0,39,12,824,0,0,235,0,14,0,0,618,0,12
GoDaddy.com,2014,8749090685,83,885,2565,34242,34243,7,134,106,566,100,3,25,9,785,2,0,218,0,15,0,0,643,0,9
GoDaddy.com,2015,8749090685,83,816,42533,506658,506746,5,77,180,541,180,2,28,91,632,7,2,149,0,16,0,0,551,0,98
GoDaddy.com,2016,8749090685,83,159,5035,54510,54541,2,19,38,114,39,2,4,16,120,0,1,40,0,1,0,0,99,0,18
Navy Federal Credit Union,2010,160344204010636,85,153,249,180,180,0,3,13,39,13,0,0,0,140,0,0,10,0,7,0,0,130,0,6
Navy Federal Credit Union,2011,160344204010636,85,27,39,23,23,0,0,1,5,1,0,0,0,26,1,0,0,0,1,0,0,25,0,1
Navy Federal Credit Union,2012,160344204010636,85,604,954,2174,2174,4,48,25,226,22,1,6,12,582,2,14,70,1,5,1,0,508,0,5
Navy Federal Credit Union,2013,160344204010636,85,568,892,1750,1750,34,23,32,151,29,2,15,3,546,4,37,43,1,8,0,0,471,0,8
Navy Federal Credit Union,2014,160344204010636,85,696,985,1919,1919,24,35,54,149,47,2,15,0,651,0,46,56,0,17,0,0,567,0,10
Navy Federal Credit Union,2015,160344204010636,85,594,764,565,617,3,28,40,139,33,4,9,3,562,2,36,52,0,10,0,0,494,0,2
Navy Federal Credit Union,2016,160344204010636,85,95,128,100,111,0,3,6,22,6,0,1,0,88,0,10,7,0,1,0,0,76,0,1
Schweitzer Engineering Labs,2014,148960375131063,86,8,6,81,81,12,3,0,5,0,1,5,0,3,0,4,3,0,1,0,0,0,0,0
Schweitzer Engineering Labs,2015,148960375131063,86,14,1,98,98,3,7,1,12,3,1,9,1,6,0,2,10,0,1,0,0,1,0,0
Capital One,2010,131080263606125,87,9,16,150,150,14,0,0,6,1,2,9,0,0,0,4,1,0,4,0,0,0,0,0
Capital One,2012,131080263606125,87,114,745,22472,22472,1276,30,40,84,44,0,74,6,1,0,20,45,2,31,0,0,0,0,16
Capital One,2013,131080263606125,87,416,1360,45760,45760,10,10,198,339,185,4,13,9,232,1,32,83,0,27,0,0,181,0,93
Capital One,2014,131080263606125,87,779,1447,18579,18579,39,35,136,433,126,3,27,22,655,0,66,99,2,42,0,0,547,0,23
Capital One,2015,131080263606125,87,436,496,4173,4224,7,20,109,235,101,2,18,16,327,4,43,82,0,18,0,0,268,0,25
Capital One,2016,131080263606125,87,107,126,1234,1277,14,5,18,70,17,1,2,7,88,0,6,12,1,1,0,0,78,0,9
Intercontinental Hotels Group,2007,7933762697,89,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0
Intercontinental Hotels Group,2008,7933762697,89,22,1,0,0,0,0,0,21,0,0,0,0,22,0,0,0,0,0,0,0,22,0,0
Intercontinental Hotels Group,2009,7933762697,89,39,3,2,2,0,0,0,36,0,0,1,0,39,0,0,0,0,0,0,0,39,0,0
Intercontinental Hotels Group,2010,7933762697,89,102,12,78,78,6,37,14,96,6,0,24,2,85,1,2,59,0,8,0,0,32,0,1
Intercontinental Hotels Group,2011,7933762697,89,8,0,1,1,0,4,0,8,0,0,0,0,8,0,0,5,0,0,0,0,3,0,0
Intercontinental Hotels Group,2012,7933762697,89,207,170,1571,1571,87,28,13,153,17,1,49,1,167,0,16,56,1,9,0,0,122,0,3
Intercontinental Hotels Group,2013,7933762697,89,238,234,1095,1095,1,25,38,191,41,0,9,2,200,0,0,61,0,7,0,0,158,0,12
Intercontinental Hotels Group,2014,7933762697,89,403,367,3703,3704,1,43,134,315,134,5,10,9,274,10,0,136,0,22,0,0,215,0,30
Intercontinental Hotels Group,2015,7933762697,89,272,301,6643,6655,24,26,114,183,111,5,10,11,158,3,3,94,0,25,0,0,130,0,20
Intercontinental Hotels Group,2016,7933762697,89,25,43,569,569,14,2,9,11,9,0,1,1,15,0,1,9,0,2,0,0,13,0,0
Stew Leonard's,2012,33439252677,90,122,199,274,274,5,9,1,21,3,4,13,2,119,2,19,13,1,0,0,0,89,0,0
Stew Leonard's,2013,33439252677,90,114,245,599,599,27,6,9,35,9,1,9,2,102,1,28,10,0,5,0,0,67,0,4
Stew Leonard's,2014,33439252677,90,170,413,1544,1544,4,11,50,90,49,1,3,2,121,0,21,36,0,9,0,0,89,0,15
Stew Leonard's,2015,33439252677,90,122,458,3817,3827,1349,21,24,62,25,3,30,8,73,15,16,39,7,3,0,0,51,0,6
Stew Leonard's,2016,33439252677,90,27,51,301,301,47,7,5,14,0,3,7,0,21,3,10,6,0,0,0,0,10,0,1
Shared Technologies- ARI,2014,328179703901867,91,4,8,238,238,34,1,0,2,1,0,3,2,1,1,0,2,1,0,0,0,1,0,0
Four Seasons Hotels,2009,106280431030,92,110,88,228,228,7,4,27,72,21,0,4,0,90,0,21,23,0,3,0,0,63,0,0
Four Seasons Hotels,2010,106280431030,92,570,300,1430,1430,82,91,248,491,212,0,21,14,372,2,78,291,0,31,0,0,157,0,13
Four Seasons Hotels,2011,106280431030,92,55,19,124,124,1,10,22,47,19,0,1,0,36,1,2,24,0,6,0,0,20,0,3
Four Seasons Hotels,2012,106280431030,92,820,712,5058,5058,39,74,473,711,466,7,22,22,372,2,65,385,1,37,0,0,184,0,148
Four Seasons Hotels,2013,106280431030,92,573,631,11839,11839,8,49,382,488,378,5,21,20,203,3,26,230,0,38,0,0,104,0,175
Four Seasons Hotels,2014,106280431030,92,1090,1924,48573,48578,7,59,859,900,855,13,39,82,246,2,65,468,6,117,0,0,91,0,343
Four Seasons Hotels,2015,106280431030,92,699,1610,56474,56650,463,116,430,542,441,13,199,61,97,54,77,310,19,51,0,0,43,0,199
Four Seasons Hotels,2016,106280431030,92,64,33,1246,1293,96,31,0,40,5,5,61,7,5,21,18,35,6,2,0,0,3,0,0
Gilbane,2014,258541740902855,95,3,0,5,5,1,1,0,3,0,0,1,0,2,0,1,1,0,0,0,0,1,0,0
Gilbane,2015,258541740902855,95,2,0,3,3,0,1,0,1,0,0,2,0,1,0,0,1,0,1,0,0,0,0,0
Brocade Communications Systems,2009,111983056070,96,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Brocade Communications Systems,2010,111983056070,96,44,27,285,285,40,23,4,33,3,0,22,2,22,1,6,26,0,6,0,0,5,0,1
Brocade Communications Systems,2011,111983056070,96,2,1,14,14,3,2,0,1,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0
Brocade Communications Systems,2012,111983056070,96,55,69,3333,3333,127,26,5,42,2,1,33,2,28,0,9,29,0,5,0,0,11,0,1
Brocade Communications Systems,2013,111983056070,96,56,78,3051,3051,197,21,3,44,0,6,36,2,21,1,20,21,0,1,0,0,14,0,0
Brocade Communications Systems,2014,111983056070,96,75,37,1463,1463,198,36,0,58,3,3,54,4,22,7,18,41,1,4,0,0,11,0,0
Brocade Communications Systems,2015,111983056070,96,78,35,637,673,149,57,1,62,2,0,67,1,12,11,11,59,0,3,0,0,5,0,0
Brocade Communications Systems,2016,111983056070,96,7,2,10,10,1,5,0,6,0,0,6,1,2,0,1,5,1,0,0,0,0,0,0
CH2M Hill,2010,130017893696618,97,13,13,0,0,0,2,0,5,0,0,0,0,13,0,0,2,0,0,0,0,11,0,0
CH2M Hill,2011,130017893696618,97,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
CH2M Hill,2012,130017893696618,97,37,71,22,22,6,2,0,12,0,0,2,0,36,0,0,2,0,1,0,0,34,0,0
CH2M Hill,2013,130017893696618,97,60,69,96,96,8,4,0,11,0,0,4,0,57,0,0,4,0,1,0,0,55,0,0
CH2M Hill,2014,130017893696618,97,51,46,10,10,0,4,0,13,0,0,5,0,51,1,0,4,0,0,0,0,47,0,0
CH2M Hill,2015,130017893696618,97,14,6,2,2,0,1,1,8,0,2,1,0,13,0,0,1,0,0,0,0,13,0,0
J. M. Smucker,2010,117266245005679,98,169,141,211,211,1,2,64,126,64,0,3,1,105,1,4,62,0,4,0,0,98,0,1
J. M. Smucker,2011,117266245005679,98,14,17,27,27,0,0,2,8,2,0,1,0,12,0,0,3,0,0,0,0,11,0,0
J. M. Smucker,2012,117266245005679,98,359,433,2807,2807,7,19,51,172,52,0,4,0,309,3,7,57,0,10,0,0,278,0,7
J. M. Smucker,2013,117266245005679,98,384,866,9853,9853,7,23,19,146,19,0,10,3,366,3,0,25,0,2,0,0,342,0,15
J. M. Smucker,2014,117266245005679,98,451,566,2063,2063,10,10,119,235,120,2,15,3,334,0,43,109,2,8,0,0,274,0,15
J. M. Smucker,2015,117266245005679,98,293,588,4593,4609,106,29,69,129,66,4,31,7,201,7,59,70,4,10,0,0,132,0,18
J. M. Smucker,2016,117266245005679,98,43,80,280,285,19,4,0,20,0,2,11,0,32,5,19,4,0,0,0,0,20,0,0
Aéropostale,2009,57143807607,99,365,90,88,88,0,0,34,344,34,0,4,0,332,2,0,27,0,7,0,0,331,0,0
Aéropostale,2010,57143807607,99,709,180,558,558,0,38,77,664,72,0,19,5,637,10,1,94,0,19,0,0,558,0,37
Aéropostale,2011,57143807607,99,31,10,7,7,1,3,8,30,7,0,5,0,24,0,0,4,0,1,0,0,20,0,6
Aéropostale,2012,57143807607,99,3839,2042,25445,25445,3,203,633,3637,636,6,118,37,3225,99,0,552,0,48,0,0,2864,0,375
Aéropostale,2013,57143807607,99,2789,1583,26790,26791,2,326,1027,2624,866,8,92,31,1946,261,0,569,0,83,72,0,1523,0,542
Aéropostale,2014,57143807607,99,1929,1982,42534,42575,2,427,845,1827,592,5,36,22,1348,321,0,486,0,135,162,0,864,0,282
Aéropostale,2015,57143807607,99,936,1102,32051,32694,1407,90,438,837,433,9,124,23,396,55,84,192,4,48,0,0,303,0,305
Aéropostale,2016,57143807607,99,58,93,1088,1193,155,6,0,42,3,1,21,0,37,14,13,10,0,0,0,0,35,0,0
MITRE,2009,151373044800,100,94,111,59,59,0,2,9,70,7,0,2,1,87,0,3,7,0,3,0,0,81,0,0
MITRE,2010,151373044800,100,219,187,321,321,6,10,29,176,21,0,3,4,199,1,15,28,0,7,0,0,167,0,2
MITRE,2011,151373044800,100,16,6,7,7,0,2,1,13,1,0,4,1,15,0,0,3,0,0,0,0,12,0,1
MITRE,2012,151373044800,100,194,236,296,296,4,10,9,134,1,1,21,2,188,9,21,18,1,3,0,0,149,0,2
MITRE,2013,151373044800,100,77,183,1107,1107,38,15,5,58,3,0,20,10,61,0,19,20,1,2,0,0,35,0,0
MITRE,2014,151373044800,100,79,218,3186,3186,247,19,0,54,3,5,47,8,37,5,28,27,6,4,0,0,14,0,0
MITRE,2015,151373044800,100,52,487,3303,3310,221,19,1,30,2,3,34,2,19,4,17,21,1,2,0,0,11,0,0
MITRE,2016,151373044800,100,8,186,961,972,228,3,0,2,0,1,6,3,2,0,0,3,2,1,0,0,2,0,0
Grainger,2014,265544390144768,101,2,0,12,12,0,0,0,2,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0
Grainger,2016,265544390144768,101,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Winchester Hospital,2010,107079996018373,103,11,3,11,11,0,7,0,8,0,0,2,0,9,0,1,7,0,0,0,0,3,0,0
Winchester Hospital,2011,107079996018373,103,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Winchester Hospital,2012,107079996018373,103,18,3,21,21,0,1,1,16,0,0,6,0,12,0,7,1,0,2,0,0,8,0,0
Winchester Hospital,2013,107079996018373,103,17,7,113,113,16,6,0,14,0,0,6,1,12,0,3,6,1,0,0,0,7,0,0
Winchester Hospital,2014,107079996018373,103,15,8,62,62,16,3,0,9,0,0,6,0,10,0,4,3,0,0,0,0,8,0,0
Winchester Hospital,2015,107079996018373,103,11,13,52,52,10,2,0,7,1,0,7,1,5,0,2,3,0,2,0,0,4,0,0
Winchester Hospital,2016,107079996018373,103,1,2,23,23,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FedEx,2010,150993094945648,105,27,78,65,65,6,5,0,13,2,0,27,1,0,0,6,7,0,14,0,0,0,0,0
FedEx,2011,150993094945648,105,6,9,31,31,0,0,0,3,0,0,5,0,1,0,1,1,0,3,0,0,1,0,0
FedEx,2012,150993094945648,105,503,1776,14053,14053,0,30,150,332,150,2,4,5,357,5,0,110,0,29,4,0,319,0,41
FedEx,2013,150993094945648,105,1238,5151,175494,175494,8,54,100,689,106,8,25,21,1141,3,0,116,0,13,1,0,1065,0,43
FedEx,2014,150993094945648,105,1429,2623,34792,34792,62,51,138,880,138,12,38,15,1299,5,0,139,0,23,0,0,1229,0,38
FedEx,2015,150993094945648,105,980,2540,39379,39663,599,42,100,586,101,6,42,16,859,3,6,96,3,21,0,0,822,0,32
FedEx,2016,150993094945648,105,136,209,1133,1209,30,7,8,69,8,2,8,1,124,1,2,12,0,2,0,0,119,0,1
LifeBridge Health,2010,193538150681786,107,10,2,3,3,0,2,0,8,0,0,3,1,7,0,1,2,0,3,0,0,4,0,0
LifeBridge Health,2012,193538150681786,107,40,24,117,117,10,9,0,24,3,1,20,2,25,1,7,12,0,5,0,0,16,0,0
LifeBridge Health,2013,193538150681786,107,28,46,195,195,23,7,1,16,0,0,10,1,19,0,7,8,0,1,0,0,12,0,0
LifeBridge Health,2014,193538150681786,107,40,20,259,259,23,14,2,28,3,1,21,0,21,1,9,19,0,3,0,0,9,0,0
LifeBridge Health,2015,193538150681786,107,25,9,94,95,21,10,0,18,3,1,17,2,8,3,5,13,1,2,0,0,4,0,0
LifeBridge Health,2016,193538150681786,107,6,3,20,20,6,4,0,5,0,0,5,1,1,0,1,4,0,0,0,0,1,0,0
Herman Miller,2008,162638622561,108,3,5,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0
Herman Miller,2009,162638622561,108,14,18,24,24,1,5,0,8,0,0,0,0,14,0,2,6,0,0,0,0,6,0,0
Herman Miller,2010,162638622561,108,129,114,512,512,36,50,6,98,15,0,63,5,76,0,18,73,0,12,0,0,26,0,0
Herman Miller,2011,162638622561,108,10,10,18,18,0,0,1,6,2,0,1,0,10,0,2,3,0,0,0,0,5,0,0
Herman Miller,2012,162638622561,108,402,289,2348,2348,323,40,218,360,222,0,39,18,166,1,72,204,1,11,0,0,52,0,62
Herman Miller,2013,162638622561,108,296,134,2201,2201,513,91,7,222,17,6,210,7,100,2,139,116,0,13,0,0,28,0,0
Herman Miller,2014,162638622561,108,352,128,4526,4526,443,125,2,257,33,18,295,19,67,11,142,166,6,10,0,0,28,0,0
Herman Miller,2015,162638622561,108,255,239,11048,11263,1021,103,1,180,14,14,214,18,47,17,105,120,2,7,0,0,21,0,0
Herman Miller,2016,162638622561,108,25,31,1281,1306,88,7,0,17,0,5,21,2,4,3,13,8,0,2,0,0,2,0,0
Vanderbilt University,2009,99104920858,110,2,5,7,7,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
Vanderbilt University,2010,99104920858,110,75,35,56,56,3,37,9,54,0,0,15,4,62,0,0,47,0,7,0,0,21,0,0
Vanderbilt University,2011,99104920858,110,4,0,0,0,0,2,0,4,0,0,1,0,4,0,0,4,0,0,0,0,0,0,0
Vanderbilt University,2012,99104920858,110,163,180,310,310,27,28,3,79,6,2,42,3,127,1,24,36,0,10,0,0,91,0,2
Vanderbilt University,2013,99104920858,110,142,123,1317,1317,50,29,2,71,4,1,22,0,121,0,25,35,0,1,0,0,81,0,0
Vanderbilt University,2014,99104920858,110,194,207,2635,2635,61,34,55,146,49,0,16,6,136,3,48,61,1,8,0,0,58,0,18
Vanderbilt University,2015,99104920858,110,136,228,4968,4976,38,31,43,90,36,2,32,6,74,3,28,55,2,8,0,0,37,0,6
Vanderbilt University,2016,99104920858,110,17,20,490,513,87,7,1,13,0,0,11,1,8,1,5,7,1,0,0,0,4,0,0
Sherwin-Williams,2009,309180132920,111,33,23,18,18,9,3,1,25,0,0,2,0,32,0,4,4,0,1,0,0,24,0,0
Sherwin-Williams,2010,309180132920,111,241,125,161,161,19,32,68,198,63,0,11,5,178,0,19,79,0,22,0,0,116,0,5
Sherwin-Williams,2011,309180132920,111,18,5,12,12,4,4,2,14,2,0,0,0,16,0,2,7,0,0,0,0,9,0,0
Sherwin-Williams,2012,309180132920,111,541,958,3152,3152,20,36,93,322,91,7,20,11,457,2,81,98,0,4,0,0,314,0,44
Sherwin-Williams,2013,309180132920,111,638,1138,8801,8801,15,23,197,359,186,11,31,15,462,2,117,104,0,33,0,0,298,0,86
Sherwin-Williams,2014,309180132920,111,940,2392,19922,19923,37,19,472,611,462,7,22,28,483,0,129,208,0,99,0,0,328,0,176
Sherwin-Williams,2015,309180132920,111,587,817,9415,9689,20,22,369,413,357,7,21,37,220,0,74,167,2,75,0,0,129,0,140
Sherwin-Williams,2016,309180132920,111,81,58,593,604,4,5,29,51,28,2,8,3,46,4,18,15,2,8,0,0,28,0,10
SRA International,2009,45726451297,112,2,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0
SRA International,2010,45726451297,112,2,0,1,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0
SRA International,2012,45726451297,112,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
SRA International,2013,45726451297,112,2,0,3,3,0,1,0,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
SRA International,2014,45726451297,112,3,1,67,67,0,2,0,2,0,0,1,0,2,0,0,2,0,0,0,0,1,0,0
SRA International,2015,45726451297,112,2,0,1,1,4,1,0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
SRA International,2016,45726451297,112,1,0,5,5,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
David Weekley Homes,2009,8146864018,113,1,0,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
David Weekley Homes,2010,8146864018,113,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
David Weekley Homes,2012,8146864018,113,13,7,21,21,1,2,1,9,2,1,3,0,11,0,3,4,0,0,0,0,6,0,0
David Weekley Homes,2013,8146864018,113,49,51,292,292,16,9,2,29,6,2,26,0,26,0,13,16,0,2,0,0,18,0,0
David Weekley Homes,2014,8146864018,113,59,108,598,598,91,17,1,32,7,5,40,2,21,0,19,26,1,3,0,0,10,0,0
David Weekley Homes,2015,8146864018,113,62,291,583,586,78,10,1,27,2,5,44,9,20,3,28,12,8,0,0,0,14,0,0
David Weekley Homes,2016,8146864018,113,16,207,1060,1247,335,2,0,8,0,1,11,6,5,1,2,2,6,2,0,0,4,0,0
WellStar Health System,2008,94455639888,115,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0
WellStar Health System,2009,94455639888,115,4,0,0,0,0,0,0,4,0,0,1,0,4,0,0,0,0,0,0,0,4,0,0
WellStar Health System,2010,94455639888,115,9,1,6,6,1,2,0,8,0,0,4,0,6,0,0,2,0,1,0,0,6,0,0
WellStar Health System,2012,94455639888,115,35,16,47,47,3,14,0,26,1,0,13,0,23,0,1,17,0,5,0,0,12,0,0
WellStar Health System,2013,94455639888,115,49,98,559,559,233,8,0,23,0,0,12,1,38,0,4,11,0,2,0,0,32,0,0
WellStar Health System,2014,94455639888,115,69,85,634,634,221,13,0,39,3,3,30,1,43,2,9,18,0,7,0,0,35,0,0
WellStar Health System,2015,94455639888,115,43,52,1144,1220,196,21,1,27,2,1,24,2,20,2,4,25,2,0,0,0,12,0,0
WellStar Health System,2016,94455639888,115,6,5,67,70,6,2,0,5,0,0,2,1,4,0,0,2,1,0,0,0,3,0,0
Roche Diagnostics,2009,116286801731230,117,6,12,1,1,0,1,0,1,0,0,0,0,6,0,0,1,0,0,0,0,5,0,0
Roche Diagnostics,2010,116286801731230,117,39,60,21,21,2,12,0,18,0,0,1,3,38,0,0,12,2,0,0,0,25,0,0
