companyString,date,fbId,fbPageId,count(*),commentsCount,likesCount,reactionsCount,sharesCount,hasCaption,blankMessage,updatedLater,hasParent,hasPlace,hasMessageTags,hasSource,hasTo,postedFromApp,added_photosStory,shared_storyStory,added_videoStory,mobile_status_updateStory,published_storyStory,created_noteStory,wall_postStory,created_eventStory,noTypeStory
Camden Property Trust,2015,128051573873366,6,246,45,1054,1084,395,150,48,222,2,0,56,3,56,0,93,152,0,1,0,0,0,0,0
Camden Property Trust,2016,128051573873366,6,32,10,125,126,22,14,0,25,3,0,16,1,16,0,15,17,0,0,0,0,0,0,0
Recreational Equipment (REI),2012,9062006483,7,440,19057,440065,440065,61616,89,8,60,53,3,56,27,62,0,272,146,3,11,0,0,0,3,5
Recreational Equipment (REI),2013,9062006483,7,138,3793,256883,256884,15008,4,1,28,5,0,26,4,26,106,128,9,0,1,0,0,0,0,0
Recreational Equipment (REI),2014,9062006483,7,612,36363,2231686,2231708,167410,44,18,85,13,0,136,28,136,422,526,57,25,4,0,0,0,0,0
Recreational Equipment (REI),2015,9062006483,7,515,35689,2263024,2279913,112992,50,29,77,16,0,112,36,112,350,418,63,29,2,0,0,0,3,0
Recreational Equipment (REI),2016,9062006483,7,61,3832,287263,292033,11859,3,3,10,2,0,9,3,9,43,52,4,3,1,0,0,0,1,0
CHG Healthcare Services,2008,32264600947,8,2,1,6,6,0,0,1,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
CHG Healthcare Services,2009,32264600947,8,56,31,162,162,0,33,3,38,0,0,0,3,0,0,8,29,0,15,0,4,0,0,0
CHG Healthcare Services,2010,32264600947,8,84,111,453,453,4,56,8,48,0,0,0,5,0,0,9,55,2,18,0,0,0,0,0
CHG Healthcare Services,2012,32264600947,8,301,419,3979,3979,209,155,9,170,2,0,34,14,34,12,69,158,7,66,1,0,0,0,0
CHG Healthcare Services,2013,32264600947,8,640,965,13869,13869,631,245,6,368,20,1,220,55,220,80,237,271,22,110,0,0,0,0,0
CHG Healthcare Services,2014,32264600947,8,497,680,13657,13657,856,161,2,261,9,3,183,59,183,145,267,165,36,29,0,0,0,0,0
CHG Healthcare Services,2015,32264600947,8,281,339,10013,10143,1199,127,3,132,3,2,115,45,115,39,140,110,30,1,0,0,0,0,0
CHG Healthcare Services,2016,32264600947,8,46,63,1543,1565,219,26,0,27,0,0,20,6,20,2,24,18,3,1,0,0,0,0,0
Quicken Loans,2012,435141649940642,9,33,0,27,27,12,30,1,33,0,0,8,0,8,24,2,6,0,1,24,0,0,0,0
Quicken Loans,2013,435141649940642,9,139,2,233,233,84,110,1,134,6,0,31,4,31,86,23,33,0,2,81,0,0,0,0
Quicken Loans,2014,435141649940642,9,157,52,832,832,212,84,0,121,6,5,40,10,40,46,69,51,1,2,34,0,0,0,0
Quicken Loans,2015,435141649940642,9,155,210,1549,1567,264,56,2,109,9,4,37,9,37,8,85,63,2,5,0,0,0,0,0
Quicken Loans,2016,435141649940642,9,30,31,263,272,50,10,1,22,1,1,10,2,10,3,17,11,1,1,0,0,0,0,0
Zappos.com,2007,7172307686,10,7,1,0,0,0,2,1,6,0,0,0,1,0,0,3,0,1,0,0,0,3,0,0
Zappos.com,2008,7172307686,10,215,3812,3172,3175,10,77,18,64,1,0,0,105,0,1,35,62,70,38,1,0,9,0,0
Zappos.com,2009,7172307686,10,115,2184,1936,1936,7,41,8,28,0,0,0,63,0,0,13,36,42,19,0,0,4,0,1
Zappos.com,2012,7172307686,10,848,23822,317711,317711,18422,49,0,167,6,0,121,32,121,541,687,55,11,90,0,0,0,0,5
Zappos.com,2013,7172307686,10,1244,46652,1051714,1051714,48816,67,0,271,3,1,175,30,175,1161,1117,70,23,30,0,0,0,0,4
Zappos.com,2014,7172307686,10,963,89164,1669476,1669501,94000,172,6,190,1,0,119,51,119,861,741,169,39,10,0,0,0,3,1
Zappos.com,2015,7172307686,10,419,59048,1136321,1144096,35314,96,4,57,5,1,34,29,34,312,291,99,23,4,0,0,0,2,0
Zappos.com,2016,7172307686,10,46,4539,106165,108348,2800,8,3,6,1,0,8,11,8,13,28,7,9,1,0,0,0,1,0
Mercedes-Benz USA,2012,6604386669,11,382,100921,5130190,5130197,515811,80,28,120,7,0,97,60,97,85,278,89,4,2,2,0,0,2,5
Mercedes-Benz USA,2013,6604386669,11,692,136360,11927999,11928019,790274,52,9,194,14,0,333,53,333,0,580,60,24,21,0,0,0,7,0
Mercedes-Benz USA,2014,6604386669,11,1022,108632,12008278,12009548,648929,64,10,160,44,0,508,205,507,0,749,106,154,10,0,0,0,3,0
Mercedes-Benz USA,2015,6604386669,11,705,96064,5989217,6030931,392013,74,1,99,41,1,347,192,347,4,423,111,169,1,0,0,0,1,0
Mercedes-Benz USA,2016,6604386669,11,117,14283,454592,465925,43056,22,0,15,1,0,58,32,58,0,63,23,31,0,0,0,0,0,0
DPR Construction,2012,128264243859715,12,120,68,1449,1449,111,59,16,87,3,1,12,8,12,9,58,60,0,2,0,0,0,0,0
DPR Construction,2013,128264243859715,12,82,80,2050,2050,156,31,6,54,8,1,17,4,17,9,41,39,0,2,0,0,0,0,0
DPR Construction,2014,128264243859715,12,42,113,2722,2722,238,13,1,15,3,12,10,3,10,17,26,16,0,0,0,0,0,0,0
DPR Construction,2015,128264243859715,12,43,155,3200,3210,261,6,4,9,5,7,14,3,14,10,31,11,0,1,0,0,0,0,0
DPR Construction,2016,128264243859715,12,3,17,272,272,36,2,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,0
DreamWorks Animation SKG,2008,104770457523,13,15,229,962,962,111,12,1,3,0,0,0,2,0,0,2,12,1,0,0,0,0,0,0
DreamWorks Animation SKG,2009,104770457523,13,163,2426,15538,15538,386,75,0,24,11,0,86,20,86,5,44,87,2,29,1,0,0,0,0
DreamWorks Animation SKG,2010,104770457523,13,284,10391,84488,84490,5765,106,1,74,20,0,157,33,157,4,125,129,1,28,0,0,0,0,1
DreamWorks Animation SKG,2011,104770457523,13,7,275,3357,3357,359,4,0,2,0,0,2,1,2,0,3,4,0,0,0,0,0,0,0
DreamWorks Animation SKG,2012,104770457523,13,462,23036,572889,572895,50912,83,7,101,18,11,315,42,290,0,346,103,0,12,0,0,0,0,1
DreamWorks Animation SKG,2013,104770457523,13,317,28952,1345527,1345535,60312,69,3,58,51,0,225,33,225,0,192,120,1,4,0,0,0,0,0
DreamWorks Animation SKG,2014,104770457523,13,407,30782,1887909,1887987,61800,21,9,69,41,0,164,53,164,166,321,61,23,2,0,0,0,0,0
DreamWorks Animation SKG,2015,104770457523,13,288,11721,660234,660876,19243,21,31,44,69,0,92,67,92,125,175,90,23,0,0,0,0,0,0
DreamWorks Animation SKG,2016,104770457523,13,42,534,24732,25544,281,2,8,3,24,0,21,8,21,5,16,26,0,0,0,0,0,0,0
Kimpton Hotels & Restaurants,2008,51530158577,15,104,678,904,904,6,56,5,30,0,0,0,3,0,0,8,56,0,35,0,5,0,0,0
Kimpton Hotels & Restaurants,2009,51530158577,15,257,1231,2669,2669,6,187,8,71,3,0,9,14,9,0,23,182,2,38,0,10,2,0,0
Kimpton Hotels & Restaurants,2010,51530158577,15,238,1018,3972,3972,103,163,1,65,3,1,36,5,36,0,36,168,1,31,0,1,0,0,1
Kimpton Hotels & Restaurants,2012,51530158577,15,367,2230,13466,13466,2153,107,4,115,16,0,113,7,113,13,219,122,1,23,0,0,0,0,2
Kimpton Hotels & Restaurants,2013,51530158577,15,336,3520,25383,25383,3283,30,5,59,6,2,141,11,142,52,286,34,3,12,0,0,0,0,1
Kimpton Hotels & Restaurants,2014,51530158577,15,231,2883,34758,34758,1662,12,3,33,6,1,110,26,110,12,194,18,18,1,0,0,0,0,0
Kimpton Hotels & Restaurants,2015,51530158577,15,124,2072,27423,27678,3218,6,2,9,0,0,64,9,64,6,110,6,7,1,0,0,0,0,0
Kimpton Hotels & Restaurants,2016,51530158577,15,3,31,461,483,17,0,0,0,0,0,2,0,2,0,3,0,0,0,0,0,0,0,0
JM Family Enterprises,2015,215824265320,16,34,17,1139,1164,182,9,4,22,3,0,9,5,9,0,21,11,2,0,0,0,0,0,0
JM Family Enterprises,2016,215824265320,16,16,132,1826,1937,184,1,2,6,0,0,3,0,3,9,12,1,0,3,0,0,0,0,0
Chesapeake Energy,2012,201579567564,17,543,1865,22339,22339,2574,345,88,247,14,3,63,50,63,299,112,280,0,66,78,0,0,6,1
Chesapeake Energy,2013,201579567564,17,253,660,13777,13777,1907,109,13,140,6,3,53,23,53,52,140,100,1,11,0,0,0,1,0
Chesapeake Energy,2014,201579567564,17,81,142,4206,4206,401,27,4,41,6,0,18,6,18,22,52,27,0,2,0,0,0,0,0
Chesapeake Energy,2015,201579567564,17,14,26,382,382,47,0,3,10,2,0,4,3,4,2,9,2,2,1,0,0,0,0,0
Chesapeake Energy,2016,201579567564,17,1,0,8,8,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
USAA,2008,161179599992,18,5,36,49,49,0,3,0,4,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
USAA,2009,161179599992,18,161,112,406,406,0,83,2,114,0,0,0,11,0,22,5,72,7,66,11,0,0,0,0
USAA,2010,161179599992,18,194,198,630,630,16,126,2,120,1,0,5,4,5,113,10,49,0,59,76,0,0,0,0
USAA,2011,161179599992,18,5,1,13,13,0,4,0,4,0,0,0,0,0,5,0,2,0,1,2,0,0,0,0
USAA,2012,161179599992,18,172,158,1428,1428,183,123,49,123,5,9,8,9,7,44,23,60,2,20,28,0,0,39,0
USAA,2013,161179599992,18,222,232,2927,2929,834,122,32,141,8,5,20,21,20,111,85,112,0,7,0,0,0,18,0
USAA,2014,161179599992,18,388,1031,14914,14914,4723,204,22,238,6,1,43,31,44,217,167,209,0,11,0,0,0,1,0
USAA,2015,161179599992,18,218,793,7290,7379,4922,105,1,135,2,0,37,6,37,121,106,107,1,4,0,0,0,0,0
USAA,2016,161179599992,18,27,86,716,737,421,11,0,17,0,0,1,1,1,27,16,11,0,0,0,0,0,0,0
Robert W. Baird,2009,148731991811588,19,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Robert W. Baird,2010,148731991811588,19,113,0,173,173,1,69,1,113,0,0,3,0,3,89,0,20,0,7,49,0,0,0,37
Robert W. Baird,2011,148731991811588,19,1,0,8,8,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Robert W. Baird,2012,148731991811588,19,121,25,833,833,41,71,6,108,4,2,43,7,43,28,25,59,0,25,11,0,0,0,1
Robert W. Baird,2013,148731991811588,19,149,61,1893,1893,199,82,2,102,9,7,92,12,92,29,57,81,0,10,0,0,0,0,1
Robert W. Baird,2014,148731991811588,19,178,66,3602,3602,520,110,1,111,8,3,78,21,78,51,64,113,0,1,0,0,0,0,0
Robert W. Baird,2015,148731991811588,19,86,31,2082,2100,469,30,0,64,6,1,24,6,24,17,50,35,0,1,0,0,0,0,0
Robert W. Baird,2016,148731991811588,19,10,3,121,125,50,5,0,7,0,0,1,1,1,5,5,5,0,0,0,0,0,0,0
Container Store,2008,59375573322,20,70,1411,1458,1458,11,22,4,13,0,0,0,5,0,0,34,12,5,19,0,0,0,0,0
Container Store,2009,59375573322,20,280,3842,6507,6507,21,153,1,38,0,0,14,15,14,9,95,99,15,68,3,0,0,0,0
Container Store,2010,59375573322,20,425,5517,13138,13138,493,241,1,70,0,0,43,16,43,36,101,193,14,92,15,0,0,0,10
Container Store,2011,59375573322,20,31,634,1006,1006,19,17,0,5,0,0,1,0,1,5,5,14,0,11,1,0,0,0,0
Container Store,2012,59375573322,20,460,7346,49142,49143,5989,195,45,94,3,1,38,12,36,17,219,146,10,70,1,0,0,12,2
Container Store,2013,59375573322,20,468,4660,89041,89041,8201,59,21,95,8,0,48,10,48,101,342,47,2,71,1,0,0,5,0
Container Store,2014,59375573322,20,603,4194,189251,189251,13455,35,23,192,6,0,49,34,49,308,501,41,29,32,0,0,0,0,0
Container Store,2015,59375573322,20,389,3031,147551,148172,9814,12,5,114,2,0,53,30,53,162,343,14,28,4,0,0,0,0,0
Container Store,2016,59375573322,20,50,483,24499,24585,1705,1,0,13,0,0,9,6,9,0,44,1,5,0,0,0,0,0,0
Qualcomm,2008,115831370196,21,13,19,79,79,16,4,1,9,0,0,0,7,0,0,3,3,7,0,0,0,0,0,0
Qualcomm,2009,115831370196,21,92,66,305,305,0,45,7,69,3,0,0,13,0,0,12,43,3,34,0,0,0,0,0
Qualcomm,2010,115831370196,21,61,36,236,236,18,39,2,47,2,0,1,3,1,0,7,39,0,15,0,0,0,0,0
Qualcomm,2011,115831370196,21,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Qualcomm,2012,115831370196,21,107,114,1642,1642,599,61,4,65,0,0,0,9,0,19,38,60,0,2,0,6,0,1,0
Qualcomm,2013,115831370196,21,190,220,5216,5216,583,83,10,122,4,0,5,13,5,76,90,86,0,1,0,13,0,0,0
Qualcomm,2014,115831370196,21,142,116,2670,2671,149,23,12,91,4,0,3,5,3,51,107,26,0,6,0,3,0,0,0
Qualcomm,2015,115831370196,21,61,36,865,870,51,10,2,40,2,0,2,5,2,12,47,12,1,0,0,1,0,0,0
Qualcomm,2016,115831370196,21,5,1,10,10,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
Alston & Bird,2008,109329898949,22,5,0,5,5,0,0,0,5,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0
Alston & Bird,2009,109329898949,22,28,0,16,16,0,4,1,28,0,0,0,0,0,0,4,4,0,20,0,0,0,0,0
Alston & Bird,2010,109329898949,22,36,0,11,11,1,8,2,36,0,0,0,0,0,0,5,8,0,23,0,0,0,0,0
Alston & Bird,2012,109329898949,22,20,0,33,33,5,5,2,20,0,0,0,0,0,0,3,6,0,11,0,0,0,0,0
Alston & Bird,2013,109329898949,22,6,3,47,47,2,5,0,4,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0
Alston & Bird,2014,109329898949,22,5,2,11,11,1,4,0,3,0,0,1,0,1,0,0,4,0,1,0,0,0,0,0
Alston & Bird,2015,109329898949,22,6,0,6,6,0,6,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
Ultimate Software,2008,29660886831,23,70,12,114,114,0,70,0,64,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0
Ultimate Software,2009,29660886831,23,171,33,375,377,1,98,0,159,1,0,0,5,0,2,71,93,2,3,2,0,0,0,0
Ultimate Software,2010,29660886831,23,162,86,1097,1097,46,83,2,132,1,2,14,7,14,1,51,81,2,23,1,0,0,0,4
Ultimate Software,2011,29660886831,23,2,3,19,19,0,1,0,2,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0
Ultimate Software,2012,29660886831,23,217,288,4422,4422,512,113,25,162,6,1,43,17,43,0,83,102,1,10,0,0,0,17,4
Ultimate Software,2013,29660886831,23,251,543,9373,9373,1211,81,10,166,4,1,41,13,41,0,157,77,5,4,0,0,0,7,1
Ultimate Software,2014,29660886831,23,346,602,16404,16404,2415,170,6,200,2,4,61,30,61,93,159,170,12,5,0,0,0,0,0
Ultimate Software,2015,29660886831,23,241,443,16027,16315,3532,147,1,159,1,2,33,13,33,144,85,146,8,2,0,0,0,0,0
Ultimate Software,2016,29660886831,23,33,116,4615,4783,871,18,0,17,0,0,5,5,5,17,12,18,3,0,0,0,0,0,0
Burns & McDonnell,2010,193157160706830,24,363,11,29,29,7,354,0,357,0,0,10,1,10,0,0,354,0,9,0,0,0,0,0
Burns & McDonnell,2011,193157160706830,24,13,0,3,3,0,13,0,13,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
Burns & McDonnell,2012,193157160706830,24,692,25,558,558,172,603,55,676,47,0,51,8,51,46,42,601,0,3,46,0,0,0,0
Burns & McDonnell,2013,193157160706830,24,963,51,980,980,174,835,5,926,28,0,36,2,36,16,85,868,0,10,0,0,0,0,0
Burns & McDonnell,2014,193157160706830,24,1089,21,1174,1174,247,1015,6,1032,6,0,64,2,64,379,57,1023,1,8,0,0,0,0,0
Burns & McDonnell,2015,193157160706830,24,632,11,638,642,235,615,4,605,3,1,22,0,22,320,13,618,0,0,0,0,0,0,1
Burns & McDonnell,2016,193157160706830,24,69,1,49,49,27,69,0,68,0,0,0,0,0,22,0,69,0,0,0,0,0,0,0
Salesforce.com,2007,5634829153,25,3,0,6,6,4,0,1,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0
Salesforce.com,2008,5634829153,25,33,104,472,472,10,20,10,17,0,0,0,8,0,0,8,18,2,5,0,0,0,0,0
Salesforce.com,2009,5634829153,25,160,623,3429,3429,25,137,11,51,2,0,5,14,5,0,21,135,0,4,0,0,0,0,0
Salesforce.com,2010,5634829153,25,143,1193,9273,9273,528,110,6,43,1,1,0,15,0,5,45,86,2,1,5,0,0,0,4
Salesforce.com,2011,5634829153,25,3,6,233,233,40,2,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
Salesforce.com,2012,5634829153,25,313,7911,116981,116981,14598,60,22,102,14,4,78,14,78,51,242,58,0,5,0,0,0,0,8
Salesforce.com,2013,5634829153,25,464,5683,94085,94085,11342,27,2,207,4,1,113,11,113,209,434,23,2,3,0,0,0,0,2
Salesforce.com,2014,5634829153,25,414,1613,32412,32415,4864,73,3,169,0,0,30,12,30,307,335,70,7,2,0,0,0,0,0
Salesforce.com,2015,5634829153,25,231,914,15405,15583,2634,88,1,58,0,0,18,11,18,217,136,87,8,0,0,0,0,0,0
Salesforce.com,2016,5634829153,25,23,107,1260,1282,271,9,0,5,0,0,5,1,5,20,13,9,1,0,0,0,0,0,0
PCL Construction Enterprises,2012,109150299248234,26,58,86,1116,1116,97,27,5,37,2,1,3,2,4,0,26,27,0,3,0,2,0,0,0
PCL Construction Enterprises,2013,109150299248234,26,358,424,7519,7519,546,200,22,207,20,1,55,32,57,6,125,217,1,15,0,0,0,0,0
PCL Construction Enterprises,2014,109150299248234,26,470,547,13285,13285,1075,221,48,258,45,2,161,33,162,0,192,261,2,14,0,0,0,1,0
PCL Construction Enterprises,2015,109150299248234,26,253,305,7840,7874,1101,116,26,137,43,0,96,27,96,1,92,158,1,2,0,0,0,0,0
PCL Construction Enterprises,2016,109150299248234,26,29,50,1066,1075,215,16,1,23,3,1,16,4,16,1,13,16,0,0,0,0,0,0,0
Scottrade,2007,15601935371,27,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Scottrade,2008,15601935371,27,101,147,269,269,4,33,4,66,0,0,0,2,0,7,6,31,2,45,2,0,15,0,0
Scottrade,2009,15601935371,27,307,616,944,950,16,77,3,166,0,0,0,14,0,61,14,69,8,164,15,0,6,0,31
Scottrade,2010,15601935371,27,372,1547,2144,2144,27,240,1,151,2,0,2,5,2,189,10,83,1,109,155,0,0,0,14
Scottrade,2011,15601935371,27,11,27,103,103,6,5,0,5,0,0,0,0,0,9,0,1,0,6,4,0,0,0,0
Scottrade,2012,15601935371,27,313,3455,10415,10415,840,159,3,95,1,0,0,2,0,160,83,36,1,61,124,0,0,0,8
Scottrade,2013,15601935371,27,351,4668,22434,22434,2073,30,0,82,0,0,1,10,1,172,131,30,6,176,0,0,0,0,8
Scottrade,2014,15601935371,27,376,4254,50521,50521,4263,32,2,84,0,0,2,10,2,355,198,32,5,141,0,0,0,0,0
Scottrade,2015,15601935371,27,206,2235,48545,48764,3739,49,0,30,0,0,2,12,2,186,96,49,12,49,0,0,0,0,0
Scottrade,2016,15601935371,27,21,736,8866,9004,847,5,0,2,0,0,0,2,0,18,7,5,2,7,0,0,0,0,0
Whole Foods Market,2012,525560857527063,28,4,0,3,3,0,4,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Whole Foods Market,2013,525560857527063,28,168,180,3809,3809,359,81,2,79,58,3,64,22,64,21,28,139,0,1,0,0,0,0,0
Whole Foods Market,2014,525560857527063,28,491,706,14833,14833,2124,211,6,196,159,6,227,43,227,190,120,370,0,1,0,0,0,0,0
Whole Foods Market,2015,525560857527063,28,285,417,8478,8550,1369,85,4,141,96,0,104,25,104,141,103,181,1,0,0,0,0,0,0
Whole Foods Market,2016,525560857527063,28,27,37,527,538,86,6,0,20,11,0,4,4,4,11,10,17,0,0,0,0,0,0,0
Nugget Market,2009,260624001193,30,313,1213,1867,1867,2,70,0,73,0,0,0,6,0,1,223,69,6,14,1,0,0,0,0
Nugget Market,2010,260624001193,30,365,744,2272,2272,109,149,4,157,6,0,5,6,5,2,188,162,0,14,0,0,0,0,1
Nugget Market,2011,260624001193,30,1,1,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Nugget Market,2012,260624001193,30,282,421,2667,2667,336,113,5,163,1,0,10,1,10,2,158,113,1,9,0,0,0,1,0
Nugget Market,2013,260624001193,30,262,353,4437,4437,790,97,6,148,0,0,9,4,9,0,152,98,0,12,0,0,0,0,0
Nugget Market,2014,260624001193,30,301,687,18245,18245,1313,206,8,130,1,0,8,2,8,0,89,206,1,5,0,0,0,0,0
Nugget Market,2015,260624001193,30,269,789,23272,23518,2089,234,8,83,0,0,2,1,2,0,33,227,1,2,0,0,0,6,0
Nugget Market,2016,260624001193,30,43,78,3574,3628,300,39,3,11,0,0,2,1,2,0,3,38,1,0,0,0,0,1,0
Millennium: The Takeda Oncology Company,2010,201874996515231,31,32,10,197,197,15,24,11,27,0,0,0,6,0,0,8,22,0,0,0,0,0,0,2
Millennium: The Takeda Oncology Company,2011,201874996515231,31,1,0,3,3,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Millennium: The Takeda Oncology Company,2012,201874996515231,31,236,60,1723,1723,137,120,13,204,0,0,1,21,1,0,108,121,0,7,0,0,0,0,0
Millennium: The Takeda Oncology Company,2013,201874996515231,31,169,33,1446,1446,149,91,11,143,0,1,1,11,1,0,87,71,2,9,0,0,0,0,0
